filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,,,,,
./log-card-406-public-speaking-1.jpg,Galzyr has been engulfed in mass hysteria. A representative from detective office Private Pursuits is making an announcement. Place to Rienshtum. & Go see the statement (ZANE) I Place random @ 400 from 2 i to ©. Discard.,406,Public Speaking,Local status,Galzyr has been engulfed in mass hysteria. A Private Pursuits representative is making an announcement. Place to Rienshtum.,Go see the statement,Wystąpienie publiczne,Galzyr pogrążony jest w masowej histerii. Przedstawiciel biura detektywistycznego Private Pursuits wygłasza oświadczenie. Umieść w Rienshtum.,Posłuchaj oświadczenia,Dichiarazione pubblica,Galzyr è stata travolta dall’isteria di massa. Un rappresentante di Private Pursuits sta facendo un annuncio. Metti a Rienshtum.,Vai ad ascoltare la dichiarazione.,,,,,
./log-card-406-public-speaking-2.jpg,Galzyr has been engulfed in mass hysteria. A representative from detective office Private Pursuits is making an announcement. Place to Rienshtum. & Go see the statement (ZGAUUŃ) I Place random @ 400 from 2 A to ©. Discard.,406,Public Speaking,Local status,Galzyr has been engulfed in mass hysteria. A Private Pursuits representative is making an announcement. Place to Rienshtum.,Go see the statement,Wystąpienie publiczne,Galzyr pogrążony jest w masowej histerii. Przedstawiciel biura detektywistycznego Private Pursuits wygłasza oświadczenie. Umieść w Rienshtum.,Posłuchaj oświadczenia,Dichiarazione pubblica,Galzyr è stata travolta dall’isteria di massa. Un rappresentante di Private Pursuits sta facendo un annuncio. Metti a Rienshtum.,Vai ad ascoltare la dichiarazione.,,,,,
./log-card-406-public-speaking-3.jpg,Galzyr has been engulfed in mass hysteria. A representative from detective office Private Pursuits is making an announcement. Place to Rienshtum. & Go see the statement (ZAUUE) I Place random @ 400 from 2 A to ©. Discard.,406,Public Speaking,Local status,Galzyr has been engulfed in mass hysteria. A Private Pursuits representative is making an announcement. Place to Rienshtum.,Go see the statement,Wystąpienie publiczne,Galzyr pogrążony jest w masowej histerii. Przedstawiciel biura detektywistycznego Private Pursuits wygłasza oświadczenie. Umieść w Rienshtum.,Posłuchaj oświadczenia,Dichiarazione pubblica,Galzyr è stata travolta dall’isteria di massa. Un rappresentante di Private Pursuits sta facendo un annuncio. Metti a Rienshtum.,Vai ad ascoltare la dichiarazione.,,,,,
./log-card-406-public-speaking-4.jpg,Galzyr has been engulfed in mass hysteria. A representative from detective office Private Pursuits is making an announcement. Place to Rienshtum. & Go see the statement (Gravee) I Place random @ 400 from 2 A to ©. Discard.,406,Public Speaking,Local status,Galzyr has been engulfed in mass hysteria. A Private Pursuits representative is making an announcement. Place to Rienshtum.,Go see the statement,Wystąpienie publiczne,Galzyr pogrążony jest w masowej histerii. Przedstawiciel biura detektywistycznego Private Pursuits wygłasza oświadczenie. Umieść w Rienshtum.,Posłuchaj oświadczenia,Dichiarazione pubblica,Galzyr è stata travolta dall’isteria di massa. Un rappresentante di Private Pursuits sta facendo un annuncio. Metti a Rienshtum.,Vai ad ascoltare la dichiarazione.,,,,,
./log-card-406-public-speaking-5.jpg,Galzyr has been engulfed in mass hysteria. A representative from detective office Private Pursuits is making an announcement. Place to Rienshtum. & Go see the statement (ZAUŻU) I Place random @ 400 from 2 i to ©. Discard.,406,Public Speaking,Local status,Galzyr has been engulfed in mass hysteria. A Private Pursuits representative is making an announcement. Place to Rienshtum.,Go see the statement,Wystąpienie publiczne,Galzyr pogrążony jest w masowej histerii. Przedstawiciel biura detektywistycznego Private Pursuits wygłasza oświadczenie. Umieść w Rienshtum.,Posłuchaj oświadczenia,Dichiarazione pubblica,Galzyr è stata travolta dall’isteria di massa. Un rappresentante di Private Pursuits sta facendo un annuncio. Metti a Rienshtum.,Vai ad ascoltare la dichiarazione.,,,,,
./log-card-407-barks-cabin-1.jpg,"Trying to solve the case of mass hysteria in Galzyr, Detective Bark has spent weeks in his cabin poring over evidence, with scant results. He needs help. Place 2 spaces south-west of Sarewar. (DO Visit Detective Bark EVER I Of @ 401-405, place the lowest available in HA to ©. Discard.",407,Barks Cabin,Local status,"Trying to solve the case of mass hysteria in Galzyr, Detective Bark has spent weeks in his cabin studying evidence with little success. He needs help.",Visit Detective Bark,Chata Barka,"Próbując rozwiązać sprawę masowej histerii w Galzyrze, detektyw Bark spędził tygodnie w swojej chacie, analizując dowody bez większych rezultatów. Potrzebuje pomocy.",Odwiedź detektywa Barka,La capanna di Bark,"Cercando di risolvere il caso dell’isteria di massa in Galzyr, il detective Bark ha passato settimane nella sua capanna a studiare prove con scarso successo. Ha bisogno di aiuto.",Visita il detective Bark.,,,,,
./log-card-408-lunatic-on-the-loose-1.jpg,City guards are hunting down a fugitive with the help of local volunteers. The identity of the stray is kept secret in the hopes of reducing unnecessary panic. G) Help the guards © 0423,408,Lunatic On The Loose,Local status,City guards are hunting down a fugitive with local volunteers. The identity of the runaway remains secret to avoid public panic.,Help the guards,Szaleniec na wolności,"Straż miejska ściga zbiegłego przestępcę przy pomocy miejscowych ochotników. Tożsamość uciekiniera jest utrzymywana w tajemnicy, by uniknąć paniki.",Pomóż strażnikom,Folle in fuga,Le guardie cittadine stanno dando la caccia a un fuggitivo con l’aiuto di volontari locali. L’identità del ricercato resta segreta per evitare il panico.,Aiuta le guardie.,,,,,
./log-card-409-dig-site-1.jpg,"A group of archaeologists have erected a temporary dig site. Hobbyists believe the area holds secrets to Galzyr's distant past, buried deep underground. (D Visit the site © 0424 WG Discard.",409,Dig Site,Local status,A group of archaeologists has established a temporary excavation site. Enthusiasts believe the area hides secrets of Galzyr’s ancient past.,Visit the site,Stanowisko wykopaliskowe,"Grupa archeologów założyła tymczasowe stanowisko wykopaliskowe. Pasjonaci wierzą, że teren kryje tajemnice odległej przeszłości Galzyru.",Odwiedź stanowisko,Sito di scavo,Un gruppo di archeologi ha allestito un sito di scavo temporaneo. Gli appassionati credono che l’area nasconda segreti dell’antico passato di Galzyr.,Visita il sito.,,,,,
./log-card-410-concert-1.jpg,"Folks line up eagerly to see the current hottest band in Galzyr! During setup, roll @ and place this card to the location with matching ©. Spend 2 ©), or 4 ©) if you have a partner. Ś Go to the concert @ 0425 ¥ If this card was in play from the start of the game, Discard.",410,Concert,Local status,"People are lining up eagerly to see Galzyr’s hottest band! Roll @ to determine where the concert takes place. Spend 2 ©), or 4 ©) if you have a partner.",Go to the concert,Koncert,"Ludzie ustawiają się w kolejkach, by zobaczyć najpopularniejszy zespół Galzyru! Rzuć @, aby ustalić miejsce koncertu. Wydaj 2 ©), lub 4 ©), jeśli masz partnera.",Idź na koncert,Concerto,"La gente fa la fila per vedere la band più in voga di Galzyr! Tira @ per determinare dove si svolge il concerto. Spendi 2 ©), oppure 4 ©) se hai un partner.",Vai al concerto.,,,,,
./log-card-411-alone-together-1.jpg,"To get your answers, you'll have to do Yohausto’s dirty work. He wants you to retrieve a specific package that was confiscated by a guard outpost in Meratu. Allegedly, using certain toxins is crucial to getting inside. Cannot be abandoned. Meratu & Visit the outpost © 0388",411,Alone Together,Quest,Yohausto asks you to retrieve a confiscated package from a Meratu guard post. Rumour has it that certain toxins are the key to entry.,Visit the outpost,Razem w samotności,"Aby poznać odpowiedzi, musisz wykonać brudną robotę Yohausto. Chce, byś odzyskał pakunek skonfiskowany przez posterunek straży w Meratu. Podobno do wejścia niezbędne są pewne toksyny.",Odwiedź posterunek,Insieme da soli,Yohausto ti chiede di recuperare un pacco confiscato da un avamposto di guardia a Meratu. Si dice che certe tossine siano la chiave per entrare.,Visita l’avamposto.,,,,,
./log-card-412-alone-together-1.jpg,"Carrying that mysterious package, you have one step left to fulfil your end of the bargain. Yohausto instructed you to bring it aboard a ship, Wavechaser, at Arhin. You’re so close to the answers your heart yearns for. Cannot be abandoned. Arhin & Head to the docks © 0389",412,Alone Together,Quest,You carry the mysterious package to complete your deal. Yohausto told you to bring it aboard the ship *Wavechaser* in Arhin.,Head to the docks,Razem w samotności,Z tajemniczym pakunkiem jesteś o krok od poznania prawdy. Yohausto kazał ci dostarczyć go na statek *Wavechaser* w Arhin.,Udaj się do doków,Insieme da soli,Porti il pacco misterioso per completare l’accordo. Yohausto ti ha detto di portarlo a bordo della nave *Wavechaser* ad Arhin.,Vai ai moli.,,,,,
./log-card-413-valued-visit-1.jpg,"My dear old friends Henry and his family have, presumably, passed safely through the Sarewar checkpoint. Please ensure they reach my residence safely. – Langkot, the orangutan diplomat. Chabahr Ś Locate Henry © 0487",413,Valued Visit,Quest,"Langkot asks that you make sure his old friends, Henry and family, arrive safely at his home after crossing Sarewar.",Locate Henry,Ceniona wizyta,"Langkot prosi, byś dopilnował, aby jego starzy przyjaciele — Henry i jego rodzina — bezpiecznie dotarli do jego domu po przekroczeniu granicy Sarewar.",Odszukaj Henry’ego,Visita preziosa,"Langkot ti chiede di assicurarti che i suoi vecchi amici, Henry e la famiglia, arrivino sani e salvi a casa sua dopo aver attraversato Sarewar.",,,,,,
./log-card-414-extended-excuses-1.jpg,"A large family of old friends has stayed at my estate longer than suitable. Please, with gentle persuasion, convince them to return home. – Langkot, the orangutan diplomat. 1 space west of Chabahr & Meet Langkot © 0488",414,Extended Excuses,Quest,Langkot needs someone to politely convince his long-staying guests to return home.,Meet Langkot,Przedłużone wymówki,"Langkot potrzebuje kogoś, kto delikatnie przekona jego dawnych przyjaciół do powrotu do domu. Odwiedź Langkota",Spotkaj się z Langkotem,Scuse prolungate,Langkot ha bisogno di qualcuno che convinca con tatto i suoi ospiti di lunga data a tornare a casa.,Incontra Langkot.,,,,,
./log-card-415-extended-excuses-1.jpg,"My diplomatic duties inform me that Sarewar’s border security is tightening for non-Galzyrians. Please assist my old friends in crossing the border safely. – Langkot, the orangutan diplomat. Sarewar & Seek out the friends (ZAWIE)",415,Extended Excuses,Quest,Langkot asks you to help his old friends with Sarewar’s stricter border procedures for foreigners.,Seek out the friends,Przedłużone wymówki,"Langkot prosi, byś pomógł jego starym przyjaciołom w przekroczeniu granicy Sarewar, gdzie zaostrzono kontrole dla cudzoziemców.",Odszukaj przyjaciół,Scuse prolungate,Langkot ti chiede di aiutare i suoi vecchi amici con le procedure di frontiera più rigide di Sarewar per gli stranieri.,Rintraccia gli amici.,,,,,
./log-card-416-franchise-venture-1.jpg,"My new restaurant venture is booming all over Galzyr! A new branch just opened in Arhin. Come help me make it the best ever! – Cal’Hob, Tiger Extraordinaire. Arhin Q Help Cal’Hob © 0491",416,Franchise Venture,Quest,"Cal’Hob’s restaurant empire is growing fast, and he needs your help with the new opening in Arhin.",Help Cal’Hob,Franczyzowe przedsięwzięcie,Nowa restauracja Cal’Hoba rozkwita w całym Galzyrze! Najnowszy lokal w Arhin potrzebuje twojej pomocy przy otwarciu.,Pomóż Cal’Hobowi,Impresa in franchising,L’impero di ristoranti di Cal’Hob sta crescendo in fretta e ha bisogno del tuo aiuto per la nuova apertura ad Arhin.,Aiuta Cal’Hob.,,,,,
./log-card-417-franchise-venture-1.jpg,"My restaurant in Hezembi is innovating with a new concept — delivery! We’ve hit a snag though, so come quickly. – Cal’Hob, Tiger of the Year. Hezembi GS) Meet Cal’Hob © 0492",417,Franchise Venture,Quest,Cal’Hob introduces food delivery to Hezembi but needs help solving an issue before launch.,Meet Cal’Hob,Franczyzowe przedsięwzięcie,Restauracja Cal’Hoba w Hezembi wdraża nowy pomysł – dostawy do domu! Potrzebna jest pomoc przy rozwiązaniu pewnego problemu.,Odwiedź Cal’Hoba,Impresa in franchising,"Cal’Hob introduce le consegne a domicilio a Hezembi, ma prima del lancio serve aiuto per risolvere un problema.",Incontra Cal’Hob.,,,,,
./log-card-418-franchise-venture-1.jpg,"I, Cal’Hob, Tiger Lifetime Award Recipient, am expanding my restaurant franchise to prove that success has no limits! Your presence is a formality — come bask in my glory. – Cal’Hob, Sarewar Ś Join the opening © 0493",418,Franchise Venture,Quest,Cal’Hob invites you to the grand opening of his newest franchise restaurant in Sarewar.,Join the opening,Franczyzowe przedsięwzięcie,Cal’Hob zaprasza cię na wielkie otwarcie swojej najnowszej franczyzowej restauracji w Sarewar.,Dołącz do otwarcia,Impresa in franchising,Cal’Hob ti invita alla grande inaugurazione del suo nuovo ristorante in franchising a Sarewar.,Partecipa all’inaugurazione.,,,,,
./log-card-419-pewter-bites-1.jpg,"The incomparable Cal’Hob the tiger is opening a new pewter factory in Yezden and seeks your help. Don’t miss this chance of a lifetime! – Cal’Hob, Galzyr’s Greatest Tagline Writer. Yezden GS) Meet Cal’Hob © 0494",419,Pewter Bites,Quest,Cal’Hob plans to open a pewter factory in Yezden and is looking for assistants for the grand launch.,Meet Cal’Hob,Cynowe kąski,Niezrównany Cal’Hob zakłada fabrykę wyrobów cynowych w Yezden i poszukuje pomocy przy jej uroczystym otwarciu.,Odwiedź Cal’Hoba,Bocconi di stagno,Cal’Hob vuole aprire una fabbrica di oggetti in stagno a Yezden e cerca assistenti per il grande lancio.,Incontra Cal’Hob.,,,,,
